,period,Actuals,FittedVals,Residuals,county_name,Actuals_inv,FittedVals_inv,Residuals_inv
39,2016-02-01,0.4305648502759331,0.1854315908766808,0.2451332593992523,Solano,0.42662856548921485,0.1815331976161165,0.2412256377404698
40,2016-02-01,0.0704489160271914,0.1854833020743485,-0.115034386047157,Siskiyou,0.06656829623825636,0.18158490082051473,-0.11888633471488678
41,2016-02-01,-0.3809683873600492,0.1854771407401583,-0.5664455281002074,Sierra,-0.3847792292224818,0.18157874043871408,-0.5702276997938244
42,2016-02-01,-0.181041903288052,0.1855171894123946,-0.3665590927004466,Shasta,-0.18488364882964534,0.18161878292041828,-0.3703721618826921
43,2016-02-01,-0.3515051007162099,0.185517262761611,-0.537022363477821,Santa Cruz,-0.3553204968724955,0.1816188562582967,-0.5408090832634208
44,2016-02-01,0.0642823236159501,0.1855226172544192,-0.1212402936384691,Santa Clara,0.06040265702935977,0.18162420992343306,-0.12509128302670178
45,2016-02-01,-0.3407743999615417,0.1855003924418046,-0.5262747924033463,Santa Barbara,-0.34459145481819825,0.1816019885462236,-0.5300631734970503
46,2016-02-01,-0.0060346989256857,0.1855146955390318,-0.1915493944647175,San Mateo,-0.009903496243433289,0.18161628943254648,-0.1953895158086083
47,2016-02-01,-0.1905183902011519,0.1855046466963645,-0.3760230368975165,San Luis Obispo,-0.19435867091274792,0.1816062421431812,-0.37983464318855764
48,2016-02-01,-0.5021738584714286,0.1855069205220775,-0.6876807789935061,San Joaquin,-0.505965964972165,0.18160851561741712,-0.6914442107222106
49,2016-02-01,-0.5874409621461028,0.1855327394463031,-0.7729737015924059,San Francisco,-0.5912198884659984,0.18163433055067696,-0.7767239491493039
50,2016-02-01,-0.1033977873191277,0.1855474092896131,-0.2889451966087408,San Diego,-0.10725153471660198,0.1816489981263928,-0.29277026297562325
51,2016-02-01,-0.2629562049852051,0.1855182163014263,-0.4484744212866314,San Bernardino,-0.26678528860604256,0.1816198096507184,-0.4522748283893894
52,2016-02-01,-0.1064874763180102,0.1855145488405987,-0.2920020251586089,San Benito,-0.11034074612614472,0.18161614275678933,-0.29582661901556256
53,2016-02-01,-0.5874409621461028,0.1855089743001409,-0.7729499364462437,Sacramento,-0.5912198884659984,0.18161056907801731,-0.7767001876766443
54,2016-02-01,1.836242828043659,0.1855358201133982,1.6507070079302606,Riverside,1.832089260282002,0.18163741074157727,1.646582119407796
55,2016-02-01,1.836242828043659,0.1853913955060115,1.650851432537647,Placer,1.832089260282002,0.18149300845865524,1.646726521690718
56,2016-02-01,0.3916935647789843,0.1853204668136078,0.2063730979653765,Alpine,0.3877632885295598,0.1814220907300694,0.20247146766686192
57,2016-02-01,0.1003793674136218,0.1854150139537406,-0.0850356465401188,Alameda,0.09649412111874346,0.18151662325555773,-0.08889223226944278
58,2016-03-01,-0.5874409621461028,0.1854763338987762,-0.772917296044879,Alameda,-0.5912198884659984,0.18157793372204967,-0.7766675523206766
59,2016-03-01,-0.5874409621461028,0.185529805477641,-0.7729707676237438,Imperial,-0.5912198884659984,0.1816313970355337,-0.7767210156341607
60,2016-03-01,-0.5874409621461028,0.1855499031629758,-0.7729908653090786,Marin,-0.5912198884659984,0.18165149161426447,-0.7767411102128914
61,2016-03-01,-0.3515051007162099,0.1855499031629758,-0.5370550038791857,Colusa,-0.3553204968724955,0.18165149161426447,-0.5408417186193885
62,2016-03-01,-0.2629562049852051,0.1855344264782837,-0.4484906314634889,Trinity,-0.26678528860604256,0.18163601732188422,-0.4522910360605554
63,2016-03-01,-0.5874409621461028,0.1855218104130371,-0.7729627725591399,Lassen,-0.5912198884659984,0.18162340320676862,-0.7767130218053956
64,2016-03-01,3.4127836728122345,0.1855404411140409,3.2272432316981936,San Mateo,3.4083864109113216,0.1816420310279278,3.222874649750765
65,2016-03-01,-0.1984977577611552,0.1852882665075425,-0.3837860242686977,Riverside,-0.20233680506029897,0.1813898954013733,-0.38759643059430077
66,2016-03-01,0.4305648502759331,0.1854075323336524,0.2451573179422806,Mono,0.42662856548921485,0.18150914279194255,0.24124969256464365
67,2016-03-01,-0.5874409621461028,0.1854719329457832,-0.772912895091886,Calaveras,-0.5912198884659984,0.18157353344933494,-0.7766631520479619
68,2016-03-01,-0.5874409621461028,0.1855201233810565,-0.7729610855271593,Tulare,-0.5912198884659984,0.18162171643556135,-0.7767113350341882
69,2016-03-01,-0.1715576864559153,0.1855499031629758,-0.3571075896188911,Shasta,-0.17540089802235986,0.18165149161426447,-0.3609221197692528
70,2016-03-01,2.216372567692518,0.1855226906036358,2.0308498770888823,Inyo,2.212160241294815,0.18162428326131166,2.026666227900875
71,2016-03-01,0.220583482986056,0.1853543541516539,0.0352291288344021,Plumas,0.21667965611422865,0.18145597282997294,0.031353953151627194
72,2016-03-01,-0.5874409621461028,0.1854150873029572,-0.77285604944906,Monterey,-0.5912198884659984,0.18151669659343633,-0.7766063151920632
73,2016-03-01,-0.181041903288052,0.1855262847152466,-0.3665681880032987,Lake,-0.18488364882964534,0.1816278768173619,-0.3703812557796358
74,2016-03-01,-0.1064874763180102,0.1855233507465847,-0.2920108270645949,Butte,-0.11034074612614472,0.18162494330221882,-0.2958354195609921
75,2016-03-01,-0.5874409621461028,0.1855065537759948,-0.7729475159220975,Tuolumne,-0.5912198884659984,0.18160814892802424,-0.7766977675266512
76,2016-03-01,4.434512016967426,0.1855358201133982,4.248976196854028,Santa Barbara,4.429956821188549,0.18163741074157727,4.244449680314343
77,2016-03-01,-0.5874409621461028,0.185221372022049,-0.7726623341681518,Placer,-0.5912198884659984,0.18132301125610925,-0.7764126298547361
78,2016-03-01,0.2548095700130333,0.1854030580314429,0.0694065119815903,Napa,0.2509004526364621,0.18150466918134928,0.06552605332248419
79,2016-03-01,-0.5874409621461028,0.1854948179013468,-0.7729357800474496,Amador,-0.5912198884659984,0.18159641486745162,-0.7766860334660786
80,2016-03-01,-0.5874409621461028,0.1855252578262149,-0.7729662199723177,Sierra,-0.5912198884659984,0.18162685008706178,-0.7767164686856888
81,2016-03-01,-0.0354979435807351,0.1855499031629758,-0.2210478467437109,Yolo,-0.03936218661112012,0.18165149161426447,-0.2248834083580131
82,2016-03-01,-0.2271533404411111,0.1855138153484332,-0.4126671557895444,Modoc,-0.23098795829741536,0.18161540937800355,-0.4164730978080475
83,2016-03-01,-0.1668510145876726,0.1855102212368222,-0.3523612358244948,Tehama,-0.1706949536889308,0.18161181582195313,-0.3561764996435124
84,2016-03-01,5.836202813812803,0.1855118349195864,5.650690978893216,Fresno,5.831430951378334,0.18161342925528196,5.645947791990423
85,2016-03-01,-0.2015440173202802,0.1851172894837647,-0.3866613068040449,Sonoma,-0.2053825937431992,0.18121894480640566,-0.39047126868223336
86,2016-03-01,9.374917343754936,0.1853368236888984,9.189580520066038,Solano,9.369598483762928,0.18143844507699247,9.184290308553308
87,2016-03-01,0.3983976278178318,0.1848863861500658,0.2135112416677659,Glenn,0.394466315286425,0.18098807716463908,0.20960850798915734
88,2016-03-01,-0.2518164983056214,0.1851937927166262,-0.4370102910222477,San Diego,-0.25564730384900836,0.1812954362137635,-0.4408124701954005
89,2016-03-01,0.5849542321701457,0.1854991455051232,0.3994550866650225,Mariposa,0.5809940826116039,0.18160074180228772,0.3955236106766876
90,2016-03-01,-0.3407743999615417,0.1854634244366635,-0.5262378243982052,El Dorado,-0.34459145481819825,0.18156502625541984,-0.5300262112062466
91,2016-03-01,-0.3998533342790028,0.1854995122512059,-0.5853528465302088,Stanislaus,-0.4036612569967145,0.18160110849168057,-0.5891320956210236
92,2016-03-01,1.4589415636838414,0.1855303922713734,1.273411171412468,Madera,1.454846317346056,0.18163198373856235,1.2693446034748652
93,2016-03-01,-0.5874409621461028,0.1854106130007475,-0.7728515751468503,San Joaquin,-0.5912198884659984,0.18151222298284286,-0.7766018415814698
94,2016-03-01,1.2818066686104557,0.1854901235514876,1.096316545058968,San Bernardino,1.2777388029370726,0.18159172124322256,1.0922773515612216
95,2016-03-01,3.461104209338506,0.1854277033682037,3.275676505970302,Mendocino,3.4566994782802944,0.18152931070855186,3.2713004374391135
96,2016-03-01,0.7549971464255497,0.185230320626468,0.5697668257990817,Del Norte,0.7510107124470617,0.1813319584772958,0.5658090238371374
97,2016-03-01,-0.5874409621461028,0.1853437185152541,-0.7727846806613569,Sutter,-0.5912198884659984,0.18144533883757893,-0.7765349574362058
98,2016-03-01,0.0820549292129796,0.1855106613321215,-0.1034557321191419,Siskiyou,0.07817251542206681,0.18161225584922458,-0.10730947055978629
99,2016-03-01,-0.3342482738311645,0.1855061136806954,-0.51975438751186,Humboldt,-0.33806633746516757,0.18160770890075267,-0.5235437764985489
100,2016-03-01,0.0642823236159501,0.1855137419992166,-0.1212314183832665,San Benito,0.06040265702935977,0.18161533604012492,-0.12508240914339364
101,2016-03-01,-0.1701388722142816,0.1854998789972888,-0.3556387512115704,Merced,-0.17398230309424192,0.18160147518107358,-0.35945350840794404
102,2016-03-01,-0.1275999459156875,0.1855035464581163,-0.3131034923738037,Los Angeles,-0.13144995225930522,0.18160514207500256,-0.3169248244669362
103,2016-03-01,-0.0334027739114356,0.185507654014243,-0.2189104279256786,San Luis Obispo,-0.03726734080312167,0.1816092489962029,-0.2227463199319531
104,2016-03-01,0.0354943198757726,0.1855002457433715,-0.1500059258675989,Contra Costa,0.03161910320103559,0.18160184187046646,-0.15385246880205938
105,2016-03-01,-0.3246576849153249,0.185492984170933,-0.510150669086258,Sacramento,-0.3284772310166668,0.18159458142048707,-0.5139415425697825
106,2016-03-01,-0.0541604871007448,0.1855144754913822,-0.239674962592127,Ventura,-0.058021845364462005,0.1816160694189108,-0.24350764491600133
107,2016-03-01,-0.5874409621461028,0.1855073606173768,-0.7729483227634796,San Francisco,-0.5912198884659984,0.18160895564468857,-0.7766985742433156
108,2016-03-01,-0.2323865835882309,0.1855342797798507,-0.4179208633680816,Santa Clara,-0.23622039251485313,0.18163587064612718,-0.42172599329360877
109,2016-03-01,0.0704489160271914,0.1855266514613295,-0.1150777354341381,Kern,0.06656829623825636,0.18162824350675494,-0.1189296774011271
110,2016-03-01,-0.188018325164679,0.1854965049333274,-0.3735148300980064,Alpine,-0.1918589923243643,0.18159810163865886,-0.37732682409565166
111,2016-03-01,1.256552999589363,0.1855045733471479,1.071048426242215,Orange,1.252489037507286,0.1816061688053026,1.0670131385693549
112,2016-03-01,0.6268889806849905,0.1854176545255363,0.4414713261594541,Santa Cruz,0.6229223490537018,0.18151926341918648,0.43753335550188666
113,2016-03-01,0.3916935647789843,0.1854165542872881,0.2062770104916962,Alameda,0.3877632885295598,0.18151816335100782,0.20237539504592345
114,2016-03-01,0.5849542321701457,0.1854503682761176,0.3995038638940281,Nevada,0.5809940826116039,0.18155197211303276,0.39557238036594256
115,2016-03-01,0.3983976278178318,0.1854446470372267,0.212952980780605,Kings,0.394466315286425,0.18154625175850359,0.20905033339529283
116,2016-04-01,-0.5874409621461028,0.1854511751174996,-0.7728921372636024,Imperial,-0.5912198884659984,0.18155277882969706,-0.7766423974283241
117,2016-04-01,-0.1984977577611552,0.1855210769208717,-0.3840188346820269,Madera,-0.20233680506029897,0.18162266982798292,-0.3878292050209104
118,2016-04-01,0.4305648502759331,0.1855244509848329,0.2450403992911001,El Dorado,0.42662856548921485,0.18162604337039745,0.24113279198618875
119,2016-04-01,-0.5874409621461028,0.1854719329457832,-0.772912895091886,Calaveras,-0.5912198884659984,0.18157353344933494,-0.7766631520479619
120,2016-04-01,-0.5874409621461028,0.1855201233810565,-0.7729610855271593,Tulare,-0.5912198884659984,0.18162171643556135,-0.7767113350341882
121,2016-04-01,-0.3407743999615417,0.1855499031629758,-0.5263243031245175,Shasta,-0.34459145481819825,0.18165149161426447,-0.5301126765650912
122,2016-04-01,-0.1133390010911984,0.1855337663353348,-0.2988727674265332,Inyo,-0.11719121182342143,0.18163535728097707,-0.30269629923702696
123,2016-04-01,0.327502244444704,0.1855116882211532,0.1419905562235507,Plumas,0.32358189058238956,0.1816132825795247,0.13809887787023623
124,2016-04-01,-0.5874409621461028,0.1854761872003432,-0.772917149346446,San Joaquin,-0.5912198884659984,0.1815777870462926,-0.7766674056449195
125,2016-04-01,2.216372567692518,0.1855231306989351,2.030849436993583,San Diego,2.212160241294815,0.18162472328858315,2.0266657878736036
126,2016-04-01,-0.1668510145876726,0.1853665301216011,-0.3522175447092737,Monterey,-0.1706949536889308,0.18146814691781696,-0.35603283073937625
127,2016-04-01,0.220583482986056,0.1854404661318833,0.0351430168541726,Glenn,0.21667965611422865,0.18154207149942453,0.031267854482175506
128,2016-04-01,0.2548095700130333,0.1854847690586795,0.0693248009543537,Lake,0.2509004526364621,0.1815863675780863,0.06544435492574716
129,2016-04-01,0.1099258127183032,0.1854711994536177,-0.0755453867353145,Solano,0.10603909077959413,0.18157280007054913,-0.07940343942358351
130,2016-04-01,2.706390609048451,0.1854797079627376,2.520910901085714,Butte,2.702102538006894,0.18158130726446442,2.5166515006098016
131,2016-04-01,-0.5874409621461028,0.1853140854317679,-0.7727550475778707,Yolo,-0.5912198884659984,0.18141571033463294,-0.77650532893326
132,2016-04-01,12.763559580457292,0.1854535956416457,12.578105984815648,Kern,12.757716920364667,0.18155519897969014,12.57229199125235
133,2016-04-01,-0.1636663813334134,0.1846755805017015,-0.3483419618351149,Tuolumne,-0.16751081270004003,0.1807773041016031,-0.3521578469342716
134,2016-04-01,-0.3515051007162099,0.1851312258349091,-0.536636326551119,Mariposa,-0.3553204968724955,0.18123287900333557,-0.5404231060084597
135,2016-04-01,-0.5874409621461028,0.1855221038099034,-0.7729630659560062,Mono,-0.5912198884659984,0.18162369655828303,-0.77671331515691
136,2016-04-01,-0.2985873317588958,0.18554300833662,-0.4841303400955158,Orange,-0.30241090769066914,0.18164459785367792,-0.4879252356769756
137,2016-04-01,0.0642823236159501,0.1855309790651059,-0.1212486554491558,San Mateo,0.06040265702935977,0.18163257044159106,-0.1250996435448598
138,2016-04-01,-0.4269401582147955,0.1854988521082571,-0.6124390103230526,San Benito,-0.430743893980887,0.1816004484507735,-0.6162140725642891
139,2016-04-01,0.7549971464255497,0.1855203434287061,0.5694768029968436,Los Angeles,0.7510107124470617,0.18162193644919705,0.5655190458652362
140,2016-04-01,-0.5874409621461028,0.1854574098009064,-0.7728983719470092,San Luis Obispo,-0.5912198884659984,0.18155901254937634,-0.7766486311480033
141,2016-04-01,-0.4935897918875254,0.1855106613321215,-0.679100453219647,Contra Costa,-0.4973832252721953,0.18161225584922458,-0.6828652112540485
142,2016-04-01,3.461104209338506,0.1855437418287856,3.2755604675097203,Humboldt,3.4566994782802944,0.18164533123246382,3.271184416915202
143,2016-04-01,1.2818066686104557,0.1852823252210018,1.0965243433894538,Tehama,1.2777388029370726,0.18138395503320826,1.0924851177712358
144,2016-04-01,-0.5874409621461028,0.1853091710342591,-0.7727501331803619,Santa Clara,-0.5912198884659984,0.18141079669676818,-0.7765004152953952
145,2016-04-01,-0.2002064220673394,0.1854952579966461,-0.3857016800639855,Siskiyou,-0.20404520524933156,0.18159685489472308,-0.3895117902766831
146,2016-04-01,18.21436283543741,0.1855245976832661,18.028838237754144,Sutter,18.20767761626242,0.1816261900461547,18.02218169608364
147,2016-04-01,-0.5874409621461028,0.184306413894806,-0.7717473760409088,Del Norte,-0.5912198884659984,0.18040819455871504,-0.775497813157342
148,2016-04-01,1.256552999589363,0.1849989771974698,1.0715540223918931,Sacramento,1.252489037507286,0.18110065080825777,1.0675186565663997
149,2016-04-01,-0.5874409621461028,0.1854293170509677,-0.7728702791970705,Modoc,-0.5912198884659984,0.18153092414188052,-0.7766205427405075
150,2016-04-01,12.671618623954156,0.1854959914888116,12.486122632465344,Sierra,12.665790175654603,0.18159758827350886,12.480322857248465
151,2016-04-01,1.4589415636838414,0.1846815951374586,1.274259968546383,Nevada,1.454846317346056,0.1807833178076466,1.2701932694057811
152,2016-04-01,-0.5021738584714286,0.1850274366934912,-0.6872012951649198,Colusa,-0.505965964972165,0.18112910590514647,-0.69096480100994
153,2016-04-01,-0.5874409621461028,0.1854845490110298,-0.7729255111571326,Trinity,-0.5912198884659984,0.18158614756445052,-0.7766757661630774
154,2016-04-01,-0.0620846886302697,0.1855474092896131,-0.2476320979198828,Mendocino,-0.0659448220088357,0.1816489981263928,-0.251463550267857
155,2016-04-01,-0.181041903288052,0.1855155757296304,-0.3665574790176824,San Bernardino,-0.18488364882964534,0.18161716948708945,-0.37037054844936323
156,2016-04-01,-0.2518164983056214,0.1855079474111092,-0.4373244457167306,Lassen,-0.25564730384900836,0.18160954234771723,-0.4411265763293541
157,2016-04-01,0.0820549292129796,0.1855160891741463,-0.1034611599611667,Riverside,0.07817251542206681,0.18161768285223956,-0.10731489756280124
158,2016-04-01,-0.5874409621461028,0.1854962848856778,-0.7729372470317806,Santa Barbara,-0.5912198884659984,0.1815978816250232,-0.7766875002236501
159,2016-04-01,-0.5874409621461028,0.185530318922157,-0.7729712810682597,Stanislaus,-0.5912198884659984,0.18163191040068388,-0.7767215289993108
160,2016-04-01,-0.5874409621461028,0.1855499031629758,-0.7729908653090786,Merced,-0.5912198884659984,0.18165149161426447,-0.7767411102128914
161,2016-04-01,-0.5874409621461028,0.1855499031629758,-0.7729908653090786,Placer,-0.5912198884659984,0.18165149161426447,-0.7767411102128914
162,2016-04-01,0.0704489160271914,0.1855499031629758,-0.1151009871357844,Kings,0.06656829623825636,0.18165149161426447,-0.11895292550863663
163,2016-04-01,-0.5874409621461028,0.185506847172861,-0.7729478093189638,Amador,-0.5912198884659984,0.1816084422795386,-0.7766980608781655
164,2016-04-01,-0.2545887647219117,0.1855306856682397,-0.4401194503901514,Napa,-0.2584191417416227,0.18163227709007673,-0.44392114896432794
165,2016-04-01,-0.5874409621461028,0.1855281184456604,-0.7729690805917632,Santa Cruz,-0.5912198884659984,0.18162971026432642,-0.7767193288629534
166,2016-04-01,-0.5874409621461028,0.1855401477171746,-0.7729811098632774,Alameda,-0.5912198884659984,0.18164173767641342,-0.7767313562750403
167,2016-04-01,-0.2271533404411111,0.1855499031629758,-0.4127032436040869,Alameda,-0.23098795829741536,0.18165149161426447,-0.4165091800443083
168,2016-04-01,0.3261974514859811,0.1855263580644632,0.1406710934215178,Marin,0.3222772993123182,0.1816279501552405,0.136779619024449
169,2016-04-01,0.1852792639178063,0.185479634613521,-0.0002003706957147,Alpine,0.18138089420321435,0.18158123392658576,-0.004070069855999929
170,2016-04-01,-0.1186394179767904,0.1854726664379488,-0.3041120844147392,Sonoma,-0.12249080939593636,0.1815742668281208,-0.3079348063566857
171,2016-04-01,1.4589415636838414,0.1854966516317605,1.273444912052081,San Francisco,1.454846317346056,0.181598248314416,1.2693783388990116
172,2016-04-01,-0.3515051007162099,0.185402397888494,-0.5369074986047039,Fresno,-0.3553204968724955,0.18150400914044212,-0.5406942361455661
173,2016-04-01,-0.2552933177938275,0.1854746468667956,-0.4407679646606231,Ventura,-0.2591235859070963,0.1815762469508424,-0.4445695629905672
174,2016-05-01,-0.5874409621461028,0.1855212969685213,-0.7729622591146241,Mendocino,-0.5912198884659984,0.18162288984161862,-0.7767125084402456
175,2016-05-01,0.6268889806849905,0.1855401477171746,0.4413488329678159,San Mateo,0.6229223490537018,0.18164173767641342,0.4374108812446598
176,2016-05-01,0.4305648502759331,0.1854704659614523,0.2450943843144807,Orange,0.42662856548921485,0.18157206669176346,0.24118676866482278
177,2016-05-01,5.445632251707668,0.1854478010535384,5.26018445065413,Mono,5.440920761801615,0.18154940528728253,5.2555016263817045
178,2016-05-01,-0.5874409621461028,0.1851253578975852,-0.772566320043688,Kings,-0.5912198884659984,0.18122701197304933,-0.7763166305716762
179,2016-05-01,-0.1760042634707795,0.1853734982971734,-0.3613777617679529,Shasta,-0.17984678770662818,0.18147511401628202,-0.3651916318555387
180,2016-05-01,0.1003793674136218,0.1855229840005019,-0.0851436165868801,Lassen,0.09649412111874346,0.18162457661282588,-0.08900018562671094
181,2016-05-01,-0.5874409621461028,0.1854929108217166,-0.7729338729678193,Del Norte,-0.5912198884659984,0.18159450808260863,-0.7766841266812355
182,2016-05-01,-0.0447745254848572,0.185529805477641,-0.2303043309624982,Sacramento,-0.048637334585604514,0.1816313970355337,-0.2341384617537667
183,2016-05-01,-0.5021738584714286,0.1855144021421656,-0.6876882606135942,Marin,-0.505965964972165,0.18161599608103218,-0.6914516911858257
184,2016-05-01,-0.5874409621461028,0.1855284851917432,-0.772969447337846,Modoc,-0.5912198884659984,0.18163007695371935,-0.7767196955523463
185,2016-05-01,1.256552999589363,0.1855474092896131,1.07100559029975,San Joaquin,1.252489037507286,0.1816489981263928,1.0669703092482647
186,2016-05-01,-0.1984977577611552,0.1854293170509677,-0.3839270748121229,San Bernardino,-0.20233680506029897,0.18153092414188052,-0.38773745933480797
187,2016-05-01,0.5849542321701457,0.1854705393106688,0.3994836928594769,Sierra,0.5809940826116039,0.18157214002964198,0.39555221244933336
188,2016-05-01,-0.5874409621461028,0.1854618841031159,-0.7729028462492187,Nevada,-0.5912198884659984,0.18156348615996962,-0.7766531047585966
189,2016-05-01,0.0704489160271914,0.185515649078847,-0.1150667330516555,Tulare,0.06656829623825636,0.18161724282496805,-0.11891867671934013
190,2016-05-01,0.3916935647789843,0.185506847172861,0.2061867176061232,Madera,0.3877632885295598,0.1816084422795386,0.2022851161173926
191,2016-05-01,0.2548095700130333,0.1854666518021916,0.0693429182108416,Napa,0.2509004526364621,0.18156825312207722,0.06546246938175625
192,2016-05-01,-0.5874409621461028,0.1854662117068923,-0.7729071738529951,Santa Cruz,-0.5912198884659984,0.18156781309480574,-0.7766574316934327
193,2016-05-01,0.3983976278178318,0.1855252578262149,0.2128723699916168,Imperial,0.394466315286425,0.18162685008706178,0.2089697350667346
194,2016-05-01,-0.5874409621461028,0.1854854292016284,-0.7729263913477312,Yolo,-0.5912198884659984,0.18158702761899345,-0.7766766462176204
195,2016-05-01,-0.5874409621461028,0.1855210769208717,-0.7729620390669745,Amador,-0.5912198884659984,0.18162266982798292,-0.7767122884266099
196,2016-05-01,0.0820549292129796,0.1855499031629758,-0.1034949739499962,El Dorado,0.07817251542206681,0.18165149161426447,-0.10734870632482617
197,2016-05-01,0.1185523574786893,0.1855061136806954,-0.0669537562020061,Calaveras,0.11466430208997344,0.18160770890075267,-0.07081313694340774
