SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,035,California,Lassen County,4,7/1/2022,29904,18258,11646,1424,762,662,2826,1440,1386,1208,614,594,2595,1878,717,25048,15761,9287,24446,15442,9004,13128,9206,3922,9643,6862,2781,6961,4149,2812,5247,2553,2694,1424,762,662,1599,829,770,1545,759,786,1443,818,625,2042,1526,516,2581,1905,676,2681,1913,768,2385,1672,713,1996,1372,624,1909,1298,611,1686,1015,671,1647,912,735,1719,924,795,1678,822,856,1453,730,723,1015,500,515,547,267,280,554,234,320,38.4,36.9,42.5
050,06,037,California,Los Angeles County,1,4/1/2020,10014042,4981058,5032984,550083,280959,269124,1081845,555896,525949,490254,251128,239126,945534,478129,467405,8137961,4019070,4118891,7891860,3893075,3998785,4306327,2196543,2109784,2992685,1529874,1462811,2542460,1268241,1274219,1411181,616831,794350,550083,280959,269124,588900,302252,286648,615091,316232,298859,638804,324843,313961,674838,341826,333012,803202,407862,395340,804050,414340,389710,722688,371487,351201,662745,336185,326560,664553,334550,330003,659242,333240,326002,643190,320148,323042,575475,280303,295172,461929,217808,244121,354108,160680,193428,239947,104419,135528,166761,68497,98264,188436,65427,123009,37.3,36.3,38.3
050,06,037,California,Los Angeles County,2,7/1/2020,9992236,4969582,5022654,542539,277103,265436,1075239,552507,522732,489753,250923,238830,939882,474982,464900,8130094,4014650,4115444,7884705,3889049,3995656,4295483,2190770,2104713,2988346,1527709,1460637,2538279,1266252,1272027,1418198,620106,798092,542539,277103,265436,585327,300475,284852,612410,314876,297534,632830,321753,311077,674307,341308,332999,796701,404537,392164,805729,414856,390873,722509,371496,351013,663407,336820,326587,660378,332232,328146,659314,333334,325980,641590,319504,322086,576997,281182,295815,464468,219113,245355,357381,162098,195283,241185,104882,136303,167122,68741,98381,188042,65272,122770,37.4,36.4,38.3
050,06,037,California,Los Angeles County,3,7/1/2021,9811842,4876871,4934971,509464,259894,249570,1043852,536400,507452,486155,249411,236744,887894,449946,437948,8014418,3955121,4059297,7772371,3831166,3941205,4182165,2134240,2047925,2931290,1498263,1433027,2505877,1249860,1256017,1447310,633097,814213,509464,259894,249570,569280,292505,276775,597746,307275,290471,599402,306156,293246,651473,329821,321652,757210,383937,373273,800187,410983,389204,714156,367839,346317,659737,335504,324233,638686,320713,317973,657905,332255,325650,631011,314482,316529,578275,282410,295865,473924,223940,249984,371275,168103,203172,246979,107247,139732,168598,69235,99363,186534,64572,121962,37.9,36.9,38.9
050,06,037,California,Los Angeles County,4,7/1/2022,9721138,4826280,4894858,488392,249215,239177,1010705,518992,491713,484684,249006,235678,891553,449642,441911,7977669,3932321,4045348,7737357,3809067,3928290,4149107,2114801,2034306,2895210,1479166,1416044,2471128,1232289,1238839,1479466,647970,831496,488392,249215,239177,552694,283735,268959,580351,298270,282081,602543,307257,295286,651354,328378,322976,734014,371288,362726,794530,406835,387695,708836,365700,343136,657830,335343,322487,624762,313287,311475,650337,327923,322414,618890,308697,310193,577139,282382,294757,482190,228209,253981,373234,168753,204481,264855,115629,149226,172261,70681,101580,186926,64698,122228,38.2,37.2,39.2
050,06,039,California,Madera County,1,4/1/2020,156259,76233,80026,10885,5621,5264,22250,11300,10950,9648,4838,4810,14923,7424,7499,118188,56828,61360,113476,54474,59002,63469,30562,32907,41416,19565,21851,34859,16935,17924,22278,10550,11728,10885,5621,5264,12109,6176,5933,12659,6389,6270,11632,5887,5745,10421,5110,5311,10867,5165,5702,10531,5017,5514,10399,4934,5465,9619,4449,5170,9119,4252,4867,8582,4221,4361,8720,4347,4373,8438,4115,4323,7522,3671,3851,6072,2945,3127,3906,1850,2056,2475,1154,1321,2303,930,1373,34.5,33.7,35.2
050,06,039,California,Madera County,2,7/1/2020,156343,76469,79874,10837,5612,5225,22247,11299,10948,9727,4882,4845,14914,7438,7476,118270,57047,61223,113532,54676,58856,63497,30697,32800,41393,19653,21740,34820,16975,17845,22405,10610,11795,10837,5612,5225,12108,6180,5928,12676,6395,6281,11632,5884,5748,10472,5160,5312,10780,5144,5636,10556,5058,5498,10391,4961,5430,9666,4490,5176,9058,4241,4817,8582,4233,4349,8715,4363,4352,8465,4138,4327,7541,3678,3863,6137,2977,3160,3920,1860,2060,2493,1162,1331,2314,933,1381,34.6,33.8,35.3
050,06,039,California,Madera County,3,7/1/2021,158910,77971,80939,10685,5548,5137,22351,11423,10928,10114,5098,5016,15272,7616,7656,120674,58362,62312,115760,55902,59858,65441,31778,33663,42680,20392,22288,34994,17088,17906,22814,10806,12008,10685,5548,5137,12165,6225,5940,12811,6526,6285,11771,5939,5832,10990,5447,5543,10805,5121,5684,11036,5362,5674,10717,5154,5563,10122,4755,5367,9097,4241,4856,8745,4318,4427,8619,4340,4279,8533,4189,4344,7621,3706,3915,6379,3112,3267,3982,1880,2102,2572,1191,1381,2260,917,1343,34.6,33.8,35.3
050,06,039,California,Madera County,4,7/1/2022,160256,78703,81553,10624,5503,5121,22323,11492,10831,10419,5243,5176,15395,7621,7774,122049,59075,62974,116890,56465,60425,66476,32292,34184,43277,20733,22544,34906,17033,17873,23312,11078,12234,10624,5503,5121,12123,6235,5888,12815,6562,6253,12057,6067,5990,11142,5492,5650,10670,5020,5650,11303,5520,5783,10841,5265,5576,10463,4928,5535,9143,4284,4859,8818,4349,4469,8480,4294,4186,8465,4106,4359,7763,3789,3974,6341,3085,3256,4366,2071,2295,2601,1211,1390,2241,922,1319,34.7,34,35.4
050,06,041,California,Marin County,1,4/1/2020,262318,129327,132991,11439,5842,5597,26393,13417,12976,13851,7053,6798,18062,9174,8888,217626,106578,111048,210635,103015,107620,81392,42027,39365,52915,27544,25371,79520,39449,40071,60138,26848,33290,11439,5842,5597,13402,6740,6662,16427,8421,8006,16427,8392,8035,12050,6091,5959,10574,5707,4867,11764,6288,5476,14524,7441,7083,16053,8108,7945,18908,9547,9361,21088,10600,10488,20224,10035,10189,19300,9267,10033,18271,8438,9833,16064,7340,8724,11272,5244,6028,6796,2993,3803,7735,2833,4902,47.4,45.9,48.8
050,06,041,California,Marin County,2,7/1/2020,261282,128552,132730,11351,5818,5533,26129,13294,12835,13811,7027,6784,18032,9141,8891,216948,105959,110989,209991,102413,107578,80964,41638,39326,52551,27207,25344,79023,39111,39912,60385,26954,33431,11351,5818,5533,13342,6712,6630,16217,8319,7898,16331,8344,7987,12082,6087,5995,10492,5628,4864,11706,6215,5491,14411,7358,7053,15942,8006,7936,18584,9359,9225,21004,10532,10472,20165,9979,10186,19270,9241,10029,18251,8436,9815,16117,7357,8760,11405,5292,6113,6858,3030,3828,7754,2839,4915,47.5,46,48.9
050,06,041,California,Marin County,3,7/1/2021,259162,127133,132029,11068,5710,5358,25015,12774,12241,13651,6962,6689,18374,9342,9032,216320,105191,111129,209428,101687,107741,81043,41444,39599,52402,26864,25538,77200,38039,39161,61452,27442,34010,11068,5710,5358,13051,6610,6441,15348,7888,7460,16070,8224,7846,12571,6356,6215,10439,5467,4972,11730,6089,5641,14410,7372,7038,15823,7936,7887,17415,8702,8713,20740,10357,10383,19817,9787,10030,19228,9193,10035,17994,8367,9627,16530,7517,9013,11907,5446,6461,7165,3195,3970,7856,2917,4939,47.7,46.2,49.2
050,06,041,California,Marin County,4,7/1/2022,256018,125816,130202,10974,5648,5326,23906,12191,11715,13422,6894,6528,18316,9457,8859,214487,104527,109960,207716,101083,106633,79566,40966,38600,51133,26338,24795,75601,37318,38283,62666,27970,34696,10974,5648,5326,12668,6439,6229,14543,7475,7068,15803,8128,7675,12630,6500,6130,9942,5186,4756,11355,5941,5414,14132,7279,6853,15704,7932,7772,16749,8341,8408,20286,10110,10176,19444,9674,9770,19122,9193,9929,17634,8227,9407,16258,7362,8896,13030,5898,7132,7716,3458,4258,8028,3025,5003,48.2,46.6,49.7
050,06,043,California,Mariposa County,1,4/1/2020,17128,8662,8466,742,370,372,1459,722,737,676,340,336,997,550,447,14567,7392,7175,14251,7230,7021,5020,2627,2393,3530,1824,1706,4750,2382,2368,4974,2474,2500,742,370,372,803,402,401,839,407,432,808,429,379,682,374,308,867,437,430,948,495,453,895,481,414,820,411,409,810,434,376,931,460,471,1353,673,680,1656,815,841,1542,760,782,1359,714,645,945,473,472,599,305,294,529,222,307,52,51.1,52.8
050,06,043,California,Mariposa County,2,7/1/2020,17118,8630,8488,750,371,379,1469,728,741,670,331,339,986,537,449,14548,7361,7187,14229,7200,7029,5031,2620,2411,3550,1834,1716,4703,2350,2353,4990,2479,2511,750,371,379,809,401,408,835,409,426,801,419,382,680,367,313,866,433,433,955,498,457,904,488,416,825,415,410,800,422,378,922,458,464,1336,665,671,1645,805,840,1538,759,779,1363,707,656,952,479,473,602,307,295,535,227,308,51.9,51,52.7
050,06,043,California,Mariposa County,3,7/1/2021,17107,8612,8495,771,387,384,1530,777,753,686,321,365,935,508,427,14466,7293,7173,14120,7127,6993,5039,2619,2420,3581,1862,1719,4547,2253,2294,5057,2504,2553,771,387,384,839,421,418,854,428,426,801,402,399,657,355,302,829,413,416,978,511,467,941,509,432,833,429,404,793,398,395,911,455,456,1236,619,617,1607,781,826,1533,762,771,1403,701,702,947,476,471,630,331,299,544,234,310,51.5,50.6,52.4
050,06,043,California,Mariposa County,4,7/1/2022,17020,8581,8439,752,382,370,1530,796,734,701,333,368,943,515,428,14393,7240,7153,14037,7070,6967,5087,2631,2456,3624,1873,1751,4340,2144,2196,5130,2538,2592,752,382,370,840,437,403,871,449,422,790,386,404,673,372,301,804,394,410,1000,503,497,940,497,443,880,479,401,785,397,388,895,439,456,1134,566,568,1526,742,784,1537,770,767,1355,657,698,1005,518,487,657,344,313,576,249,327,51,49.9,52.1
050,06,045,California,Mendocino County,1,4/1/2020,91595,45706,45889,5006,2552,2454,10031,5122,4909,4411,2223,2188,6596,3418,3178,74346,36897,37449,72147,35809,36338,31153,16045,15108,21257,10970,10287,23082,11532,11550,21212,9889,11323,5006,2552,2454,5459,2733,2726,5683,2955,2728,5337,2707,2630,4559,2368,2191,4952,2605,2347,5079,2587,2492,5707,2910,2797,5519,2868,2651,5320,2725,2595,5228,2642,2586,5853,2887,2966,6681,3278,3403,7059,3335,3724,6430,3152,3278,3628,1767,1861,1958,908,1050,2137,727,1410,43.6,42.5,44.9
050,06,045,California,Mendocino County,2,7/1/2020,91361,45582,45779,4952,2531,2421,9999,5100,4899,4416,2234,2182,6561,3394,3167,74193,36815,37378,71994,35717,36277,31048,15982,15066,21184,10924,10260,22936,11455,11481,21313,9944,11369,4952,2531,2421,5452,2727,2725,5660,2943,2717,5303,2688,2615,4561,2370,2191,4898,2575,2323,5071,2574,2497,5671,2890,2781,5544,2885,2659,5302,2715,2587,5229,2638,2591,5773,2847,2926,6632,3255,3377,7017,3320,3697,6485,3175,3310,3690,1794,1896,1977,917,1060,2144,738,1406,43.7,42.5,44.9
050,06,045,California,Mendocino County,3,7/1/2021,91003,45155,45848,4752,2395,2357,9899,5013,4886,4436,2270,2166,6603,3370,3233,74128,36599,37529,71916,35477,36439,31034,15832,15202,21121,10783,10338,22477,11221,11256,21715,10103,11612,4752,2395,2357,5401,2667,2734,5624,2937,2687,5241,2653,2588,4672,2396,2276,4784,2469,2315,5130,2573,2557,5528,2801,2727,5679,2940,2739,5193,2666,2527,5282,2637,2645,5495,2719,2776,6507,3199,3308,6810,3201,3609,6775,3291,3484,3918,1909,2009,2062,957,1105,2150,745,1405,43.8,42.9,44.9
050,06,045,California,Mendocino County,4,7/1/2022,89783,44531,45252,4591,2300,2291,9659,4868,4791,4467,2328,2139,6498,3351,3147,73261,36154,37107,71066,35035,36031,30323,15441,14882,20513,10385,10128,21947,11006,10941,22108,10293,11815,4591,2300,2291,5274,2584,2690,5540,2907,2633,5139,2658,2481,4671,2398,2273,4522,2312,2210,5025,2522,2503,5277,2625,2652,5689,2926,2763,5197,2701,2496,5246,2622,2624,5273,2619,2654,6231,3064,3167,6643,3159,3484,6584,3132,3452,4509,2214,2295,2246,1033,1213,2126,755,1371,44.2,43.3,45.2
050,06,047,California,Merced County,1,4/1/2020,281202,142935,138267,20772,10729,10043,42358,21736,20622,19160,9747,9413,31362,16238,15124,208411,105561,102850,198912,100723,98189,121617,63090,58527,75985,39608,36377,59368,30042,29326,32197,14835,17362,20772,10729,10043,22828,11704,11124,24420,12535,11885,24944,12665,12279,20688,10817,9871,20935,11012,9923,19784,10410,9374,18648,9670,8978,16618,8516,8102,15821,7863,7958,15078,7784,7294,14995,7602,7393,13474,6793,6681,10765,5255,5510,8407,4016,4391,5711,2638,3073,3686,1587,2099,3628,1339,2289,31.4,30.9,32
050,06,047,California,Merced County,2,7/1/2020,281814,143269,138545,20654,10675,9979,42250,21664,20586,19255,9801,9454,31441,16260,15181,209176,105968,103208,199655,101129,98526,122037,63321,58716,76271,39790,36481,59520,30135,29385,32423,14944,17479,20654,10675,9979,22764,11657,11107,24416,12537,11879,24901,12640,12261,20865,10891,9974,20892,10998,9894,19917,10495,9422,18733,9722,9011,16729,8575,8154,15831,7883,7948,15138,7807,7331,15011,7615,7396,13540,6830,6710,10859,5312,5547,8469,4050,4419,5753,2643,3110,3704,1603,2101,3638,1336,2302,31.5,31,32.1
050,06,047,California,Merced County,3,7/1/2021,284458,144572,139886,20502,10498,10004,42370,21757,20613,19799,10151,9648,30077,15558,14519,211478,107076,104402,201787,102166,99621,123064,63934,59130,78296,40879,37417,60083,30354,29729,33331,15375,17956,20502,10498,10004,22946,11763,11183,24532,12648,11884,23313,11927,11386,21455,11128,10327,20981,11031,9950,20685,10907,9778,19287,10063,9224,17343,8878,8465,15889,7951,7938,15402,7858,7544,14939,7603,7336,13853,6942,6911,11257,5532,5725,8786,4202,4584,5875,2670,3205,3763,1659,2104,3650,1312,2338,31.9,31.4,32.6
050,06,047,California,Merced County,4,7/1/2022,290014,147319,142695,20170,10330,9840,42553,21849,20704,20192,10400,9792,33025,17012,16013,217112,109857,107255,207099,104740,102359,127952,66415,61537,79785,41616,38169,60271,30442,29829,34018,15670,18348,20170,10330,9840,23191,11927,11264,24412,12535,11877,25795,13237,12558,22372,11562,10810,20839,10892,9947,21358,11235,10123,19578,10242,9336,18010,9247,8763,15985,8068,7917,15526,7823,7703,14790,7574,7216,13970,6977,6993,11441,5638,5803,8806,4196,4610,6283,2846,3437,3848,1697,2151,3640,1293,2347,31.9,31.4,32.4
050,06,049,California,Modoc County,1,4/1/2020,8700,4396,4304,417,217,200,887,438,449,392,213,179,508,276,232,7203,3637,3566,7004,3528,3476,2572,1333,1239,1768,894,874,2282,1119,1163,2446,1239,1207,417,217,200,493,242,251,490,246,244,446,252,194,358,187,171,443,231,212,418,205,213,470,248,222,437,210,227,438,247,191,493,231,262,655,314,341,696,327,369,755,397,358,665,349,316,473,244,229,284,133,151,269,116,153,49.4,48.5,50.5
050,06,049,California,Modoc County,2,7/1/2020,8663,4377,4286,395,206,189,887,440,447,383,207,176,509,276,233,7190,3630,3560,6998,3524,3474,2555,1329,1226,1759,895,864,2272,1108,1164,2458,1245,1213,395,206,189,490,240,250,493,249,244,436,246,190,360,188,172,436,230,206,419,206,213,469,247,222,435,212,223,434,240,194,491,232,259,647,308,339,700,328,372,751,396,355,674,353,321,474,242,232,291,139,152,268,115,153,49.6,48.7,50.8
050,06,049,California,Modoc County,3,7/1/2021,8571,4286,4285,330,186,144,872,423,449,364,192,172,499,264,235,7186,3585,3601,7005,3485,3520,2513,1274,1239,1746,867,879,2219,1076,1143,2541,1278,1263,330,186,144,473,226,247,495,246,249,416,233,183,351,174,177,431,218,213,449,214,235,456,227,229,410,208,202,412,209,203,490,251,239,605,277,328,712,339,373,739,384,355,717,378,339,482,244,238,329,157,172,274,115,159,50.6,50,51.4
050,06,049,California,Modoc County,4,7/1/2022,8511,4228,4283,307,169,138,879,437,442,368,181,187,496,257,239,7138,3534,3604,6957,3441,3516,2496,1242,1254,1725,845,880,2148,1051,1097,2588,1288,1300,307,169,138,473,229,244,499,249,250,420,221,199,351,176,175,384,196,188,476,225,251,450,220,230,415,204,211,414,204,210,469,252,217,566,260,306,699,335,364,747,372,375,688,363,325,526,272,254,351,167,184,276,114,162,50.8,50.4,51.5
050,06,051,California,Mono County,1,4/1/2020,13198,7068,6130,593,318,275,1159,568,591,557,276,281,1170,647,523,11170,6045,5125,10889,5906,4983,5346,2843,2503,3763,1991,1772,3756,2100,1656,2200,1168,1032,593,318,275,615,308,307,688,331,357,717,369,348,866,483,383,965,557,408,1055,518,537,927,478,449,816,438,378,833,468,365,867,489,378,1004,548,456,1052,595,457,853,452,401,596,329,267,358,199,159,198,91,107,195,97,98,41,42.1,40
050,06,051,California,Mono County,2,7/1/2020,13226,7088,6138,603,324,279,1157,566,591,557,275,282,1159,643,516,11190,6062,5128,10909,5923,4986,5354,2855,2499,3779,2006,1773,3743,2091,1652,2228,1183,1045,603,324,279,620,311,309,678,324,354,712,367,345,863,482,381,973,564,409,1055,526,529,930,476,454,821,440,381,838,467,371,868,491,377,998,546,452,1039,587,452,863,455,408,606,336,270,362,201,161,199,92,107,198,99,99,41,42,40.1
050,06,051,California,Mono County,3,7/1/2021,13261,7121,6140,577,312,265,1146,566,580,554,274,280,1132,616,516,11254,6105,5149,10984,5969,5015,5342,2855,2487,3795,2034,1761,3714,2060,1654,2343,1259,1084,577,312,265,629,324,305,656,311,345,695,357,338,852,464,388,992,579,413,1038,533,505,941,485,456,824,437,387,817,444,373,873,496,377,979,533,446,1045,587,458,875,469,406,671,375,296,380,213,167,205,102,103,212,100,112,41.4,42.1,40.7
050,06,051,California,Mono County,4,7/1/2022,12978,6972,6006,549,304,245,1107,539,568,540,260,280,1046,571,475,11041,5996,5045,10782,5869,4913,5158,2759,2399,3713,1991,1722,3627,2001,1626,2396,1306,1090,549,304,245,612,312,300,636,290,346,682,357,325,763,411,352,954,555,399,981,522,459,952,484,468,826,430,396,808,437,371,876,484,392,895,497,398,1048,583,465,864,482,382,688,372,316,406,238,168,221,111,110,217,103,114,42,42.8,41.3
050,06,053,California,Monterey County,1,4/1/2020,439036,224115,214921,29309,14928,14381,59100,30245,28855,25468,13034,12434,45279,23338,21941,337772,172328,165444,325159,165908,159251,182604,95925,86679,118325,62870,55455,99533,51242,48291,62022,28458,33564,29309,14928,14381,32269,16513,15756,33299,17049,16250,33335,16881,16454,30944,16174,14770,30569,16016,14553,30266,16181,14085,29979,16027,13952,27511,14646,12865,26010,13872,12138,25013,13181,11832,24612,12448,12164,23898,11741,12157,20335,9929,10406,16219,7757,8462,10348,4806,5542,6748,2989,3759,8372,2977,5395,34.9,34.5,35.4
050,06,053,California,Monterey County,2,7/1/2020,438390,223693,214697,29150,14857,14293,58734,30060,28674,25580,13102,12478,45127,23261,21866,337572,172128,165444,324926,165674,159252,182198,95634,86564,118030,62624,55406,99323,51093,48230,62446,28696,33750,29150,14857,14293,32039,16396,15643,33234,17017,16217,33153,16818,16335,31015,16192,14823,30350,15881,14469,30187,16102,14085,29907,15977,13930,27586,14664,12922,25883,13778,12105,25007,13173,11834,24508,12412,12096,23925,11730,12195,20414,9982,10432,16417,7854,8563,10465,4866,5599,6796,3022,3774,8354,2972,5382,35,34.6,35.5
050,06,053,California,Monterey County,3,7/1/2021,437249,223130,214119,28394,14430,13964,57429,29347,28082,25983,13327,12656,44449,22971,21478,338158,172543,165615,325443,166026,159417,181729,95465,86264,118072,62631,55441,98845,50979,47866,64077,29445,34632,28394,14430,13964,31208,15903,15305,32996,16908,16088,32571,16623,15948,31086,16211,14875,29627,15403,14224,30250,16128,14122,29940,15983,13957,28255,15117,13138,25579,13638,11941,25261,13319,11942,24109,12316,11793,23896,11706,12190,20709,10118,10591,17189,8206,8983,10943,5079,5864,6967,3113,3854,8269,2929,5340,35.4,35,35.9
050,06,053,California,Monterey County,4,7/1/2022,432858,220507,212351,27914,14137,13777,55773,28498,27275,26290,13474,12816,44105,22859,21246,335760,171044,164716,322881,164398,158483,179177,93919,85258,115455,60968,54487,97520,50307,47213,65801,30264,35537,27914,14137,13777,30085,15289,14796,32361,16591,15770,32842,16897,15945,30880,16054,14826,28438,14775,13663,29498,15567,13931,29187,15524,13663,28332,15102,13230,25433,13550,11883,24987,13052,11935,23495,12056,11439,23605,11649,11956,20957,10216,10741,17207,8241,8966,12095,5597,6498,7280,3266,4014,8262,2944,5318,35.7,35.3,36.3
050,06,055,California,Napa County,1,4/1/2020,138024,69190,68834,6356,3257,3099,14139,7270,6869,7202,3702,3500,11641,6066,5575,113977,56815,57162,110327,54961,55366,51405,26407,24998,34329,17551,16778,36633,18415,18218,27724,12929,14795,6356,3257,3099,7337,3792,3545,8569,4390,4179,8960,4587,4373,8116,4269,3847,8499,4329,4170,8261,4163,4098,8869,4627,4242,8700,4432,4268,8743,4506,4237,9087,4492,4595,9567,4833,4734,9236,4584,4652,8380,3991,4389,7119,3468,3651,5041,2405,2636,3426,1656,1770,3758,1409,2349,42.3,41.3,43.3
050,06,055,California,Napa County,2,7/1/2020,137485,68843,68642,6276,3203,3073,14002,7197,6805,7182,3699,3483,11607,6046,5561,113659,56600,57059,110025,54744,55281,51186,26277,24909,34166,17449,16717,36426,18275,18151,27826,12974,14852,6276,3203,3073,7271,3761,3510,8500,4353,4147,8895,4557,4338,8125,4271,3854,8429,4301,4128,8218,4120,4098,8820,4595,4225,8699,4433,4266,8663,4457,4206,9046,4472,4574,9501,4787,4714,9216,4559,4657,8364,3986,4378,7190,3504,3686,5054,2409,2645,3449,1665,1784,3769,1410,2359,42.4,41.4,43.4
050,06,055,California,Napa County,3,7/1/2021,136206,68272,67934,6056,3077,2979,13496,6949,6547,7019,3655,3364,11542,6009,5533,113167,56437,56730,109635,54591,55044,51044,26310,24734,34213,17550,16663,35651,17910,17741,28229,13122,15107,6056,3077,2979,7056,3643,3413,8170,4210,3960,8632,4461,4171,8199,4299,3900,8328,4274,4054,8320,4199,4121,8771,4546,4225,8794,4531,4263,8407,4319,4088,8957,4468,4489,9182,4633,4549,9105,4490,4615,8315,3947,4368,7449,3602,3847,5195,2466,2729,3520,1687,1833,3750,1420,2330,42.6,41.5,43.7
050,06,055,California,Napa County,4,7/1/2022,134300,67293,67007,5986,3083,2903,12918,6611,6307,6895,3583,3312,11364,5942,5422,111996,55829,56167,108501,54016,54485,50061,25896,24165,33485,17245,16240,35002,17572,17430,28650,13257,15393,5986,3083,2903,6762,3454,3308,7839,4031,3808,8427,4379,4048,8149,4272,3877,8040,4190,3850,8227,4161,4066,8476,4345,4131,8742,4549,4193,8333,4224,4109,8816,4410,4406,8843,4442,4401,9010,4496,4514,8214,3892,4322,7270,3462,3808,5690,2706,2984,3666,1744,1922,3810,1453,2357,42.9,41.9,44.2
050,06,057,California,Nevada County,1,4/1/2020,102235,50592,51643,4209,2197,2012,8866,4619,4247,4253,2166,2087,6103,3205,2898,87052,42713,44339,84907,41610,43297,30901,15836,15065,21576,10986,10590,28146,13721,14425,29082,13698,15384,4209,2197,2012,4686,2460,2226,5211,2680,2531,5067,2625,2442,4258,2225,2033,4588,2353,2235,5204,2607,2597,5821,2937,2884,5963,3089,2874,5463,2897,2566,5892,2942,2950,7713,3636,4077,9078,4246,4832,9542,4537,5005,8222,4104,4118,5003,2428,2575,3060,1455,1605,3255,1174,2081,50.5,48.8,52.4
050,06,057,California,Nevada County,2,7/1/2020,102249,50620,51629,4199,2189,2010,8837,4611,4226,4256,2172,2084,6107,3201,2906,87101,42746,44355,84957,41648,43309,30973,15862,15111,21645,11016,10629,28029,13683,14346,29176,13748,15428,4199,2189,2010,4686,2460,2226,5186,2678,2508,5031,2600,2431,4297,2246,2051,4579,2353,2226,5220,2607,2613,5836,2941,2895,6010,3115,2895,5451,2890,2561,5902,2958,2944,7638,3612,4026,9038,4223,4815,9492,4511,4981,8308,4138,4170,5051,2454,2597,3071,1466,1605,3254,1179,2075,50.5,48.7,52.4
050,06,057,California,Nevada County,3,7/1/2021,103457,51226,52231,4221,2189,2032,8810,4607,4203,4286,2198,2088,6136,3184,2952,88280,43315,44965,86140,42232,43908,31935,16353,15582,22579,11525,11054,27648,13517,14131,29777,14006,15771,4221,2189,2032,4734,2466,2268,5142,2695,2447,4899,2534,2365,4457,2294,2163,4634,2432,2202,5555,2763,2792,6086,3071,3015,6304,3259,3045,5516,2915,2601,6039,3040,2999,7240,3450,3790,8853,4112,4741,9342,4434,4908,8711,4297,4414,5280,2554,2726,3193,1528,1665,3251,1193,2058,50.1,48.3,51.9
050,06,057,California,Nevada County,4,7/1/2022,102293,50676,51617,4154,2140,2014,8749,4550,4199,4227,2181,2046,5821,3026,2795,87245,42859,44386,85163,41805,43358,31309,16024,15285,22312,11354,10958,26881,13266,13615,30149,14159,15990,4154,2140,2014,4733,2424,2309,5067,2663,2404,4795,2487,2308,4202,2183,2019,4360,2280,2080,5477,2726,2751,6108,3086,3022,6367,3262,3105,5549,2918,2631,6010,3074,2936,6765,3307,3458,8557,3967,4590,9195,4349,4846,8509,4152,4357,5907,2887,3020,3284,1535,1749,3254,1236,2018,50.3,48.5,52.1
050,06,059,California,Orange County,1,4/1/2020,3186979,1585287,1601692,178359,91477,86882,345366,177123,168243,164687,84235,80452,299980,151383,148597,2581554,1274828,1306726,2498567,1232452,1266115,1290486,656966,633520,866467,442233,424234,847951,422768,425183,484169,216068,268101,178359,91477,86882,185327,95009,90318,200687,102999,97688,215514,109076,106438,208505,105657,102848,231567,119334,112233,221232,113971,107261,213181,108953,104228,200487,99975,100512,214475,106411,108064,221310,110826,110484,218525,109572,108953,193641,95959,97682,153167,72723,80444,123168,56581,66587,86839,38793,48046,58508,25265,33243,62487,22706,39781,38.6,37.5,39.7
