county_fips,county_name,state,month_date,period,year,month,quarter,county_all_drugs_death_count,county_all_drugs_monthly_rate,county_fentanyl_death_count,county_fentanyl_monthly_rate,county_pct_fentanyl,county_population,lagged_neighbor_all_drugs_deaths,neighbor_all_drugs_deaths_diff,lagged_neighbor_fentanyl_deaths,neighbor_fentanyl_deaths_diff,lagged_neighbor_all_drugs_monthly_rate,neighbor_all_drugs_rate_diff,lagged_neighbor_fentanyl_monthly_rate,neighbor_fentanyl_rate_diff,lagged_neighbor_pct_fentanyl,neighbor_pct_fentanyl_diff,county_all_drugs_deaths_2mo_rolling,county_all_drugs_death_avg_2mo,county_all_drugs_rate_avg_2mo,county_fentanyl_deaths_2mo_rolling,county_fentanyl_death_avg_2mo,county_fentanyl_rate_avg_2mo,county_all_drugs_deaths_3mo_rolling,county_all_drugs_death_avg_3mo,county_all_drugs_rate_avg_3mo,county_fentanyl_deaths_3mo_rolling,county_fentanyl_death_avg_3mo,county_fentanyl_rate_avg_3mo,county_all_drugs_deaths_6mo_rolling,county_all_drugs_death_avg_6mo,county_all_drugs_rate_avg_6mo,county_fentanyl_deaths_6mo_rolling,county_fentanyl_death_avg_6mo,county_fentanyl_rate_avg_6mo,county_all_drugs_deaths_12mo_rolling,county_all_drugs_death_avg_12mo,county_all_drugs_rate_avg_12mo,county_fentanyl_deaths_12mo_rolling,county_fentanyl_death_avg_12mo,county_fentanyl_rate_avg_12mo,lagged_neighbor_all_drugs_deaths_2mo_rolling,lagged_neighbor_all_drugs_death_avg_2mo,lagged_neighbor_all_drugs_rate_avg_2mo,lagged_neighbor_fentanyl_deaths_2mo_rolling,lagged_neighbor_all_drugs_deaths_3mo_rolling,lagged_neighbor_all_drugs_death_avg_3mo,lagged_neighbor_all_drugs_rate_avg_3mo,lagged_neighbor_fentanyl_deaths_3mo_rolling
06109,TUOLUMNE,CA,2021-08-01,202108,2021,8,3,2.0,3.650234527568396,1.0,1.825117263784198,0.5,54791.0,23.0,3.0,11.0,1.0,2.934354658862134,0.3827419120254953,1.403387010760151,0.1275806373418317,0.2333333333333333,-0.0277777777777777,4.0,2.0,3.650234527568396,2.0,13.0,1.6547243340213202,4.0,1.3333333333333333,2.4334896850455974,2.0,14.0,1.780860367492432,12.0,2.0,3.6625548642293624,5.0,0.8333333333333334,1.5255511794013608,18.0,1.5,2.7484561902546427,7.0,0.5833333333333334,1.068501842414001,48.0,24.0,3.0555620438331417,26.0,76.0,25.333333333333332,3.2230352826423108,42.0
06109,TUOLUMNE,CA,2021-09-01,202109,2021,9,3,2.0,3.650234527568396,1.0,1.825117263784198,0.5,54791.0,26.0,-8.0,12.0,-3.0,3.317096570887629,-1.0206450987346551,1.5309676481019827,-0.3827419120254955,0.2055555555555555,0.0242424242424242,4.0,2.0,3.650234527568396,2.0,11.5,1.4671773294310668,6.0,2.0,3.650234527568396,3.0,12.666666666666666,1.6134721053815408,12.0,2.0,3.6594747800641207,5.0,0.8333333333333334,1.5240111373187402,20.0,1.6666666666666667,3.0526424008853428,8.0,0.6666666666666666,1.2205949477293507,49.0,24.5,3.1257256148748818,23.0,74.0,24.666666666666668,3.1427402195179712,38.0
06109,TUOLUMNE,CA,2021-10-01,202110,2021,10,4,2.0,3.650234527568396,2.0,3.650234527568396,1.0,54791.0,18.0,-6.0,9.0,-2.0,2.2964514721529743,-0.7654838240509916,1.1482257360764871,-0.2551612746836639,0.2297979797979797,0.0757575757575757,4.0,2.0,3.650234527568396,3.0,10.5,1.339596692089235,6.0,2.0,3.650234527568396,4.0,10.666666666666666,1.3608601316462068,11.0,1.8333333333333333,3.3506684431855587,6.0,1.0,1.826657305866819,22.0,1.8333333333333333,3.356828611516042,10.0,0.8333333333333334,1.5247811583600503,44.0,22.0,2.806774021520302,21.0,67.0,22.333333333333332,2.849300900634246,32.0
06109,TUOLUMNE,CA,2021-11-01,202111,2021,11,4,0.0,0.0,0.0,0.0,0.0,54791.0,12.0,5.0,7.0,2.0,1.5309676481019827,0.6379031867091598,0.8930644613928233,0.2551612746836639,0.3055555555555555,-0.0883838383838383,2.0,1.0,1.825117263784198,2.0,8.0,1.0206450987346551,4.0,1.3333333333333333,2.4334896850455974,3.0,9.333333333333334,1.1907526151904309,8.0,1.3333333333333333,2.4334896850455974,5.0,0.8333333333333334,1.5209310531534985,21.0,1.75,3.2039654851593817,10.0,0.8333333333333334,1.5247811583600503,30.0,15.0,1.9137095601274785,16.0,56.0,18.666666666666668,2.381505230380862,28.0
06109,TUOLUMNE,CA,2021-12-01,202112,2021,12,4,2.0,3.650234527568396,2.0,3.650234527568396,1.0,54791.0,17.0,2.0,9.0,2.0,2.1688708348111425,0.255161274683664,1.1482257360764871,0.2551612746836638,0.2171717171717171,-0.006060606060606,2.0,1.0,1.825117263784198,2.0,8.0,1.0206450987346551,4.0,1.3333333333333333,2.4334896850455974,4.0,8.333333333333334,1.063171977848599,10.0,1.6666666666666667,3.0418621063069966,7.0,1.1666666666666667,2.1293034744148978,22.0,1.8333333333333333,3.355288569433421,12.0,1.0,1.8289673689907502,29.0,14.5,1.8499192414565626,16.0,47.0,15.666666666666666,1.9987633183553666,25.0
06109,TUOLUMNE,CA,2022-01-01,202201,2022,1,1,0.0,0.0,0.0,0.0,0.0,54791.0,19.0,2.0,11.0,2.0,2.4240321094948065,0.2551612746836635,1.403387010760151,0.2551612746836638,0.2111111111111111,0.0018518518518518,2.0,1.0,1.825117263784198,2.0,10.0,1.2758063734183192,2.0,0.6666666666666666,1.2167448425227987,2.0,9.0,1.1482257360764871,8.0,1.3333333333333333,2.4334896850455974,6.0,1.0,1.825117263784198,20.0,1.6666666666666667,3.0495623167201007,11.0,0.9166666666666666,1.67610424263409,36.0,18.0,2.2964514721529747,20.0,48.0,16.0,2.0412901974693107,27.0
06109,TUOLUMNE,CA,2022-02-01,202202,2022,2,1,3.0,5.475351791352594,1.0,1.825117263784198,0.3333333333333333,54791.0,21.0,3.0,13.0,2.0,2.67919338417847,0.3827419120254953,1.6585482854438147,0.255161274683664,0.2129629629629629,0.1111111111111111,3.0,1.5,2.737675895676297,1.0,12.0,1.530967648101983,5.0,1.6666666666666667,3.0418621063069966,3.0,11.0,1.4033870107601507,9.0,1.5,2.737675895676297,6.0,1.0,1.825117263784198,21.0,1.75,3.20011537995283,11.0,0.9166666666666666,1.6753342215927793,40.0,20.0,2.5516127468366383,24.0,57.0,19.0,2.4240321094948065,33.0
06109,TUOLUMNE,CA,2022-03-01,202203,2022,3,1,3.0,5.475351791352594,1.0,1.825117263784198,0.3333333333333333,54791.0,24.0,-3.0,15.0,-2.0,3.061935296203965,-0.3827419120254953,1.9137095601274787,-0.255161274683664,0.324074074074074,-0.0254629629629629,6.0,3.0,5.475351791352594,2.0,14.0,1.7861289227856467,6.0,2.0,3.650234527568396,2.0,13.0,1.6585482854438147,10.0,1.6666666666666667,3.0418621063069966,6.0,1.0,1.825117263784198,22.0,1.8333333333333333,3.3506684431855582,11.0,0.9166666666666666,1.674564200551469,45.0,22.5,2.8705643401912173,28.0,64.0,21.333333333333332,2.7217202632924136,39.0
06109,TUOLUMNE,CA,2022-04-01,202204,2022,4,2,2.0,3.650234527568396,1.0,1.825117263784198,0.5,54791.0,21.0,-3.0,13.0,-4.0,2.67919338417847,-0.3827419120254958,1.6585482854438147,-0.5103225493673276,0.2986111111111111,-0.0625,5.0,2.5,4.562793159460495,2.0,14.0,1.7861289227856467,8.0,2.6666666666666665,4.866979370091195,3.0,13.666666666666666,1.7436020436717026,10.0,1.6666666666666667,3.0418621063069966,5.0,0.8333333333333334,1.5209310531534983,21.0,1.75,3.1962652747462776,11.0,0.9166666666666666,1.6737941795101585,45.0,22.5,2.8705643401912173,28.0,66.0,22.0,2.8067740215203023,41.0
06109,TUOLUMNE,CA,2022-05-01,202205,2022,5,2,2.0,3.650234527568396,1.0,1.825117263784198,0.5,54791.0,18.0,-2.0,9.0,0.0,2.2964514721529743,-0.2551612746836635,1.1482257360764871,0.0,0.236111111111111,-0.0779914529914529,4.0,2.0,3.650234527568396,2.0,11.0,1.403387010760151,7.0,2.3333333333333335,4.258606948829795,3.0,12.333333333333334,1.5734945272159269,12.0,2.0,3.650234527568396,6.0,1.0,1.825117263784198,20.0,1.6666666666666667,3.0418621063069966,11.0,0.9166666666666666,1.6730241584688479,39.0,19.5,2.487822428165722,22.0,63.0,21.0,2.67919338417847,37.0
